id,race,sex,score,true_label,predicted_label,true-pred,score-adv
6387,0,1,-3.969739199,0,0,0,3.360919476
2651,0,0,-4.697205544,0,0,0,3.791350365
173,0,0,-2.315500021,1,0,1,2.316052914
8439,0,0,-2.733637094,0,0,0,2.587970257
1529,0,1,-1.60004282,1,0,1,1.840490103
3446,0,0,-2.054302216,1,0,1,2.143851519
645,0,0,-0.276265681,0,0,0,0.934268534
6389,1,1,-1.552342772,1,0,1,1.808371186
7211,0,0,-0.712071836,1,0,1,1.235584497
2495,1,0,-1.788936496,0,0,0,1.967203498
945,0,0,0.098702535,0,0,0,0.673383296
1870,0,0,-2.93207407,0,0,0,2.715286493
8939,0,1,-3.721838236,0,0,0,3.209916592
7574,1,1,-5.293664932,0,0,0,4.129386425
1620,1,0,-5.207010269,0,0,0,4.081136703
4999,0,0,-0.88155216,1,0,1,1.352072835
8818,0,0,-3.624866962,0,0,0,3.150276423
2983,1,1,-4.006934166,0,0,0,3.383391142
7678,0,0,0.025422035,1,0,1,0.724464238
3362,0,0,3.835366488,1,1,0,-1.90889585
8426,1,0,-5.128201962,0,0,0,4.037000179
9774,1,0,-4.749975204,1,0,1,3.821810484
1545,0,0,-2.958273649,0,0,0,2.732009649
10369,0,0,-4.182787895,0,0,0,3.488971233
10910,0,0,-2.090194941,0,0,0,2.167615414
2309,0,1,-2.561241865,1,0,1,2.476442575
4831,1,0,-1.466653943,0,0,0,1.750554323
3448,0,1,-0.472031504,1,0,1,1.069910526
6807,0,0,0.80049473,1,1,0,0.182676733
1242,1,1,-5.049447536,1,0,1,3.99265027
7830,0,1,-3.29653883,1,0,1,2.946029663
300,1,1,-4.645186901,0,0,0,3.761221409
4959,0,0,-3.858811617,1,0,1,3.293613195
6801,1,0,-1.502347589,0,0,0,1.774656057
6911,0,0,-2.288517714,1,0,1,2.298344374
7468,1,0,-1.627060652,1,0,1,1.858661532
6484,1,1,-5.391084671,0,0,0,4.183274269
8823,0,0,4.644726753,1,1,0,-2.439136982
3751,0,0,3.332249165,1,1,0,-1.571323514
1229,0,0,-1.373120904,0,0,0,1.687276244
5246,1,1,-5.414896965,0,0,0,4.196388721
10010,0,0,0.752430856,1,1,0,0.216338456
4341,1,0,-0.359172314,1,0,1,0.991765857
53,1,0,-3.364060879,1,0,1,2.988320589
8440,1,0,-2.466235399,0,0,0,2.414627552
6441,0,0,-2.323071957,0,0,0,2.321018696
8212,1,0,-4.429644585,0,0,0,3.635296822
5852,0,1,-5.369276047,0,0,0,4.171243191
2484,1,0,-5.163297653,0,0,0,4.056685925
8381,0,0,-3.237753391,0,0,0,2.909092426
5635,1,1,-5.203823566,0,0,0,4.079357147
4073,1,0,-4.060096264,0,0,0,3.415425301
10386,1,0,-0.233700171,0,0,0,0.90471983
7224,0,0,-2.760004044,1,0,1,2.604953289
5863,0,0,-3.559536934,1,0,1,3.109918594
7944,1,0,-4.281439781,0,0,0,3.547713995
4443,1,1,-3.653644323,0,0,0,3.168008566
9737,1,0,-4.8645401,0,0,0,3.887573242
1523,1,1,-4.455474377,0,0,0,3.650478125
3934,0,0,-3.120381832,0,0,0,2.835017204
6749,1,1,-0.072237834,0,0,0,0.792471468
8518,0,0,1.434103131,1,1,0,-0.260983586
5742,0,0,-4.033232689,0,0,0,3.399250269
4651,0,0,-1.679375887,0,0,0,1.893802762
959,0,0,1.139080167,1,1,0,-0.054481879
6870,1,0,2.514833212,0,1,-1,-1.012617826
1419,1,1,-4.906977177,0,0,0,3.911805868
4473,0,0,-4.48421669,1,0,1,3.667342663
5850,1,1,-3.968712568,1,0,1,3.360298634
2470,0,0,-4.107765675,0,0,0,3.444063902
441,1,0,-3.084215641,0,0,0,2.812105894
1456,0,0,-0.062272996,1,0,1,0.785535932
8619,1,0,-3.671954393,0,0,0,3.17927599
10141,0,0,-0.847989023,1,0,1,1.329038382
613,1,0,-4.874629498,1,0,1,3.893341064
1562,0,0,-3.818181753,0,0,0,3.268853903
2723,0,0,-1.554554582,1,0,1,1.809861541
7365,1,0,-3.197534323,0,0,0,2.883758068
6708,0,0,-3.880847692,0,0,0,3.307018042
6729,0,1,-4.800733566,0,0,0,3.851008654
5453,0,1,0.220716193,1,0,1,0.588246286
5027,0,0,-2.24569869,1,0,1,2.270203829
2208,0,0,-1.759303093,1,0,1,1.947376728
6390,0,0,-4.558462143,0,0,0,3.710763454
7166,0,1,-3.637974024,0,0,0,3.158355951
10648,0,0,-3.313531637,1,0,1,2.956686258
1906,1,0,-2.955864191,0,0,0,2.730472326
3960,0,0,-4.216272354,0,0,0,3.50894928
10107,0,1,-3.616608381,0,0,0,3.14518261
3749,0,0,-1.386777759,1,0,1,1.696526289
7116,0,0,0.904482543,0,1,-1,0.109839588
2620,0,0,0.937850296,1,1,0,0.086466148
5732,1,1,-3.357489347,1,0,1,2.984211445
10447,1,0,-4.966341972,0,0,0,3.945587158
8469,0,0,-2.563420057,1,0,1,2.477857113
7644,0,0,0.89311105,0,1,-1,0.117805012
2479,0,0,-0.217717662,1,0,1,0.893620133
5289,0,0,-1.410779834,1,0,1,1.712774396
1676,1,1,-5.072319984,0,0,0,4.00555563
701,0,0,0.997906029,0,1,-1,0.044398293
5515,0,0,-4.974296093,0,0,0,3.950103283
7735,1,1,-5.146141529,0,0,0,4.047068596
6637,1,1,-4.904963493,0,0,0,3.910657406
1543,0,0,2.360805273,1,1,0,-0.906204343
8548,0,0,3.876482248,1,1,0,-1.936232686
6572,1,0,-3.445896387,0,0,0,3.039379358
8791,1,1,-3.138375521,0,0,0,2.846401215
1173,0,0,-1.278606772,1,0,1,1.62316227
1921,0,1,1.089665532,1,1,0,-0.019873761
8428,1,1,-1.9975214,1,0,1,2.106193304
6292,0,0,-4.929073334,0,0,0,3.924395323
7419,0,0,-0.366545707,0,0,0,0.996875823
1873,1,1,-4.344708443,0,0,0,3.585201263
2790,1,0,-3.894065142,0,0,0,3.315050125
3578,0,0,-4.430065632,1,0,1,3.6355443
8858,0,0,-0.844291568,0,0,0,1.326499462
7741,0,0,-0.600864947,1,0,1,1.158925176
487,1,0,3.938752413,1,1,0,-1.977558136
10494,0,1,-1.261132121,1,0,1,1.61128974
10920,1,0,-1.928106904,0,0,0,2.060051918
2474,0,0,-1.59313333,1,0,1,1.835840702
8756,0,0,2.221266985,1,1,0,-0.809552133
8501,0,0,2.979981422,1,1,0,-1.331925273
8436,1,0,-1.540980697,1,0,1,1.80071342
6863,0,0,-3.836939096,0,0,0,3.280291557
236,0,0,-5.252966881,0,0,0,4.106762886
4316,0,0,-0.952874362,1,0,1,1.400963306
10757,0,0,-1.235828042,1,0,1,1.594087839
5463,0,0,-2.161971807,1,0,1,2.215043068
1388,1,1,-5.429086685,1,0,1,4.204193115
8596,0,0,-3.188092947,1,0,1,2.877803087
803,0,0,-3.631471872,0,0,0,3.15434885
4731,0,0,-1.805271029,1,0,1,1.978124022
1356,0,1,-5.298810005,0,0,0,4.132242203
1077,0,0,-2.116183043,1,0,1,2.184802294
10525,0,0,-2.951612711,1,0,1,2.727759838
2404,0,0,0.611081243,0,1,-1,0.315306604
8059,1,0,-3.409812689,0,0,0,3.016893148
7874,1,0,-3.799590826,1,0,1,3.257505655
1271,0,1,-3.010561705,1,0,1,2.76532197
1111,0,0,-3.568339825,0,0,0,3.115364552
7603,1,0,-5.10833931,0,0,0,4.025836945
3641,1,0,-2.454091072,0,0,0,2.406707764
10884,1,0,0.574344158,0,1,-1,0.341020048
7149,1,0,-2.111368895,0,0,0,2.181620121
9334,0,0,-2.795993567,1,0,1,2.628102064
8657,1,0,-2.385089159,1,0,1,2.361635685
3758,0,0,-4.556922913,0,0,0,3.709865093
2698,1,1,-5.498600006,1,0,1,4.24230814
9588,1,0,-4.899974823,0,0,0,3.90781188
1411,0,1,-5.577026844,0,0,0,4.285078049
10659,0,0,3.7880373,1,1,0,-1.877378702
6117,0,0,1.116061687,1,1,0,-0.038361058
4390,1,0,-5.308022499,0,0,0,4.13735199
9817,0,0,-2.181085348,1,0,1,2.227650881
5658,0,0,-1.237882018,1,0,1,1.595484614
8494,1,1,-4.594941616,0,0,0,3.732022285
4182,1,0,-3.077640295,0,0,0,2.807936192
4928,1,0,-3.500375032,0,0,0,3.073248625
1438,1,1,-3.209803104,0,0,0,2.89149189
7033,0,0,-0.247257948,0,0,0,0.914133608
2317,0,0,-1.667271733,1,0,1,1.885677457
4292,1,1,-2.874047518,0,0,0,2.678176641
4068,1,1,-5.444849014,0,0,0,4.212852478
3181,1,0,-0.807697892,1,0,1,1.301363468
7479,1,0,1.065375566,0,1,-1,-0.002860837
9750,0,0,-3.227115154,0,0,0,2.902395964
9439,0,0,-1.799768806,1,0,1,1.974446416
3896,0,0,0.658548772,1,1,0,0.282076806
10383,0,0,1.909571052,1,1,0,-0.59291631
434,0,0,-1.675352573,1,0,1,1.891102433
10806,0,0,-0.3078942,1,0,1,0.956212223
788,1,0,-4.254138947,0,0,0,3.53149271
1305,0,0,0.225550041,0,0,0,0.584871292
139,1,0,-1.190087795,1,0,1,1.562963486
3563,0,0,0.664421022,1,1,0,0.277965486
2193,1,1,-3.489940405,1,0,1,3.066768885
7275,1,1,-4.782191277,0,0,0,3.840353727
1925,1,0,-4.719919205,0,0,0,3.804474115
9628,0,1,0.56755954,1,1,0,0.345768332
3227,1,0,-2.672929049,1,0,1,2.548792362
6957,0,0,0.003445943,1,0,1,0.739774585
5763,0,0,-4.171274185,0,0,0,3.482092381
9323,1,0,1.626980305,1,1,0,-0.395802617
1051,0,0,-3.97104001,1,0,1,3.36170578
7340,1,1,-4.066191196,1,0,1,3.419090986
4031,0,0,-5.174458027,0,0,0,4.062935352
238,0,1,-0.550173104,1,0,1,1.123926044
8048,1,0,-3.538122654,0,0,0,3.096658707
8023,0,0,-2.830568314,0,0,0,2.65030551
1452,1,1,-2.901324987,1,0,1,2.695634604
3865,0,0,0.892051041,0,1,-1,0.118547507
2190,0,0,-2.874655962,0,0,0,2.678566217
5251,1,0,-2.636566877,0,0,0,2.525275707
1136,0,0,-1.476492167,1,0,1,1.757200003
8651,0,0,-0.255766809,1,0,1,0.920040667
9785,1,0,-4.795436382,0,0,0,3.847965956
3858,0,1,-2.889621496,1,0,1,2.68814683
7064,0,0,-2.023422956,1,0,1,2.123381138
95,0,0,1.199485898,1,1,0,-0.096782103
7020,1,0,-4.110715866,1,0,1,3.445833445
1303,0,0,-2.938976049,1,0,1,2.719694138
2808,0,0,-3.798943758,0,0,0,3.257110596
2688,0,0,-4.269760132,1,0,1,3.540777922
5243,0,0,0.275289446,1,1,0,0.550135493
10252,0,0,-2.348071814,0,0,0,2.337404251
999,1,0,-4.59472084,1,0,1,3.731893778
8094,1,0,-5.179405212,0,0,0,4.065704823
2070,0,0,-1.185602307,0,0,0,1.559909463
7154,1,0,-5.084422112,0,0,0,4.012375355
8505,0,0,0.994676411,1,1,0,0.04666055
8834,0,0,1.388488054,1,1,0,-0.229073748
10300,1,0,-5.102531433,0,0,0,4.022570133
1913,0,0,-2.507254362,0,0,0,2.441346407
1645,0,1,-2.27911973,1,0,1,2.292172194
2457,1,0,-4.57710886,0,0,0,3.721636534
4463,1,1,-4.574490547,1,0,1,3.720110178
5148,1,0,-3.709861517,1,0,1,3.202567577
9030,0,0,-2.75249362,0,0,0,2.600117683
9186,0,0,1.126520395,0,1,-1,-0.045685835
5817,1,0,-2.753333807,1,0,1,2.600658894
7540,0,0,0.103183173,1,0,1,0.67025876
4611,0,0,-4.425913811,0,0,0,3.633102179
1276,0,0,-0.601918221,1,0,1,1.159651995
7466,1,0,-3.986629009,0,0,0,3.371129513
3809,1,0,-1.424002528,1,0,1,1.721720576
7710,1,0,0.728709638,1,1,0,0.2329503
624,0,1,-1.98730576,0,0,0,2.099410057
10212,0,0,-4.78469944,0,0,0,3.841795921
7894,0,0,0.015958397,0,0,0,0.731057882
8733,0,0,-3.943704367,0,0,0,3.3451612
6884,1,0,-1.250075459,0,0,0,1.603775024
10279,0,1,-4.683413506,0,0,0,3.783371925
2719,0,0,-2.430995703,1,0,1,2.391635895
9846,1,0,-3.512806892,1,0,1,3.08096385
2221,1,0,-4.859924316,1,0,1,3.884933233
8326,1,0,-0.269667417,1,0,1,0.929689229
9557,0,1,-3.49501729,0,0,0,3.069921732
806,1,0,-3.514983654,0,0,0,3.082314014
7150,0,1,-1.077813864,1,0,1,1.486408114
1377,0,0,-1.069858551,1,0,1,1.480975389
8425,0,0,-1.055890322,1,0,1,1.471433759
9216,1,0,-5.233696938,0,0,0,4.096027851
10209,1,0,-3.32047081,0,0,0,2.96103549
4085,1,0,-4.677309036,0,0,0,3.7798388
6800,0,0,-2.824886084,0,0,0,2.646658421
2969,1,0,-5.024596691,1,0,1,3.97860527
2222,0,0,-5.128220558,0,0,0,4.03701067
7237,1,0,-3.060638428,0,0,0,2.797147989
1971,0,0,-3.182976007,0,0,0,2.874575138
1008,1,0,-5.139080048,0,0,0,4.043107033
8630,0,0,2.022703886,1,1,0,-0.67165339
4211,1,0,-5.09249258,0,0,0,4.016920567
625,0,1,-4.601233959,1,0,1,3.735683918
1261,0,0,-3.79434514,0,0,0,3.254301548
6498,1,1,-3.846690655,0,0,0,3.286232948
246,1,0,-4.796747208,0,0,0,3.848718882
574,1,0,-2.407825232,0,0,0,2.376501083
7606,1,0,0.1396337,1,0,1,0.644834399
3881,0,0,-0.901136935,1,0,1,1.365506053
8558,0,0,-4.320879459,1,0,1,3.571099997
9904,0,0,0.899137795,1,1,0,0.113583438
10058,0,0,-1.484311223,0,0,0,1.762480259
3,0,0,-4.118469238,1,0,1,3.450482845
4912,0,0,1.116678596,0,1,-1,-0.038793124
6082,0,0,1.614538074,1,1,0,-0.387111604
6392,0,0,-3.706647396,1,0,1,3.200594902
7908,0,0,1.760203362,1,1,0,-0.488799512
7110,1,0,-2.902280331,0,0,0,2.696244955
6210,0,0,1.267856836,1,1,0,-0.144650325
558,0,0,-2.038417339,1,0,1,2.133323669
505,0,0,-4.541326046,0,0,0,3.700759888
3759,0,1,0.954235554,0,1,-1,0.074988551
5416,0,0,-3.011572361,0,0,0,2.765964985
8050,1,1,-4.526221275,0,0,0,3.691933393
2411,0,1,-3.105623484,0,0,0,2.825672626
6950,1,0,-3.130055666,0,0,0,2.84113884
10596,1,0,-2.021925688,0,0,0,2.122388124
10299,0,0,-2.984876871,0,0,0,2.748968601
218,1,1,-4.401705742,0,0,0,3.618847847
9979,1,1,-4.733529091,0,0,0,3.812328577
5198,1,0,-3.320250273,0,0,0,2.960897446
1237,0,0,-3.235475779,0,0,0,2.907659054
5929,1,0,-3.704119205,1,0,1,3.199042559
3460,0,0,-0.786637485,1,0,1,1.286887884
9989,0,0,1.188873649,1,1,0,-0.089351192
715,1,0,-1.853429079,1,0,1,2.010285378
3594,0,0,-4.400479317,1,0,1,3.618124723
7025,0,1,-4.912948132,1,0,1,3.91520977
5324,1,0,-5.138871193,1,0,1,4.042989731
8210,0,1,-4.207064629,0,0,0,3.503459454
3666,0,1,-4.722612381,0,0,0,3.806028843
1024,0,0,-4.218759537,0,0,0,3.510431528
6548,0,0,-1.6599015,1,0,1,1.880728364
2918,0,1,-2.511657476,1,0,1,2.444211483
1103,0,0,-0.485177279,0,0,0,1.079002738
9225,0,0,0.839086056,1,1,0,0.155646965
5684,0,0,-2.982070684,0,0,0,2.7471807
884,1,0,-5.346075058,1,0,1,4.158423901
6005,1,0,-0.054430921,0,0,0,0.780077338
280,1,1,-3.738401651,1,0,1,3.220071793
6645,0,1,-4.704351425,0,0,0,3.795481443
28,1,1,-3.367048264,0,0,0,2.990188599
5167,1,0,0.691106737,0,1,-1,0.259281158
3624,0,0,-0.645611942,1,0,1,1.189791322
2638,1,0,-2.598237991,0,0,0,2.500446796
10195,1,0,-4.255351067,0,0,0,3.532213688
10860,0,0,-1.443162799,0,0,0,1.734678149
169,1,0,-2.859007359,1,0,1,2.668542147
8712,1,1,-3.152206659,0,0,0,2.855144978
5431,1,1,-4.569493771,1,0,1,3.717197418
6027,0,0,-0.504503667,1,0,1,1.092366099
8146,0,0,-0.396126837,0,0,0,1.017369866
6755,0,1,-3.125885248,1,0,1,2.838500023
6703,0,0,-3.537139654,0,0,0,3.096049547
7302,0,0,4.187944889,1,1,0,-2.141980171
1072,0,0,-4.478637695,0,0,0,3.66407156
6481,0,1,-3.275129318,0,0,0,2.932589769
10399,1,0,-2.580262423,0,0,0,2.488788843
6611,0,0,-5.157934189,0,0,0,4.05368042
3112,0,0,-1.807685018,0,0,0,1.979737639
5134,1,0,3.544159889,1,1,0,-1.71417284
4401,0,0,-4.508587837,0,0,0,3.681617975
4879,0,0,-3.068914652,1,0,1,2.802400589
5505,0,0,-5.228952408,0,0,0,4.093382359
6689,1,0,-4.952795029,0,0,0,3.937890768
8415,1,0,-1.482253909,0,0,0,1.761091232
6715,0,1,-3.520274639,0,0,0,3.085595608
3345,1,1,-4.265872002,0,0,0,3.538467407
8535,0,0,-4.486923695,1,0,1,3.668929338
847,0,0,-1.87035048,0,0,0,2.021573305
7971,1,0,-2.061537266,1,0,1,2.14864397
8240,0,1,-4.633660316,0,0,0,3.754531145
4100,1,0,0.590839922,1,1,0,0.329474628
293,0,0,-3.094561815,1,0,1,2.818664551
3999,0,0,-4.605611801,0,0,0,3.738230944
9875,0,0,-3.976865053,1,0,1,3.365228176
4444,1,1,-0.522330105,0,0,0,1.104688406
9277,0,1,-4.228025913,0,0,0,3.515952349
5377,0,0,-3.783567667,0,0,0,3.247715712
5442,0,0,4.764230728,1,1,0,-2.515915394
9748,0,0,0.407089084,1,1,0,0.458024859
10277,0,0,1.755717158,0,1,-1,-0.485669851
3178,1,0,1.019261599,1,1,0,0.029439412
9729,0,1,-3.850456953,1,0,1,3.288526773
7736,0,0,-3.563103437,0,0,0,3.112125635
8813,0,0,-3.929999113,1,0,1,3.336856365
6904,0,1,-3.078208685,0,0,0,2.808296919
9060,1,0,-2.267033815,0,0,0,2.284230947
10801,0,0,-1.304259777,1,0,1,1.640580893
289,0,0,1.33795774,1,1,0,-0.193716183
7103,1,0,-0.745450854,0,0,0,1.258560061
2772,0,0,0.175217405,1,0,1,0.620005786
1741,0,0,-0.410548836,1,0,1,1.027357817
2874,0,0,-4.030651093,1,0,1,3.397694588
5886,1,0,-5.149393082,0,0,0,4.048892498
4510,1,0,-5.022457123,0,0,0,3.977394819
8450,1,0,-3.47242713,1,0,1,3.055885792
5487,0,0,-3.852788925,0,0,0,3.289946556
5279,1,0,-2.448683977,1,0,1,2.403180599
5052,1,0,-3.856025934,0,0,0,3.291917324
1951,0,0,-2.7979877,0,0,0,2.629383802
10066,0,0,-2.682832956,0,0,0,2.55519104
5638,0,0,-4.381387234,0,0,0,3.606867075
6831,1,1,0.925507963,1,1,0,0.095111735
