id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
3754,0,0,27,0,0,8,0,0,13,1,8,1,9,1,13,0,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3755,0,0,28,0,0,10,0,0,5,1,10,1,10,1,5,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3756,0,2,63,1,0,1,0,0,2,3,1,-1,1,-1,2,1,-3,3,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3757,0,0,54,1,0,9,0,0,28,1,9,1,5,0,28,1,-1,5,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3758,0,0,58,1,0,6,0,0,12,1,6,0,3,-1,12,0,-1,3,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3759,0,3,24,-1,0,10,0,0,0,1,10,1,7,0,0,1,0,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3760,0,2,37,0,0,2,0,0,3,14,2,-1,1,-1,3,1,-14,6,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3761,0,2,34,0,0,6,0,0,4,1,6,0,2,-1,4,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3762,0,3,29,0,0,4,0,0,2,26,4,-1,2,-1,2,0,-26,0,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3763,1,2,30,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3764,0,2,27,0,0,5,0,0,2,1,5,0,4,-1,2,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3765,0,5,25,0,0,1,0,0,0,0,1,-1,2,-1,0,0,0,-1,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,0
3766,0,2,24,-1,0,2,0,0,0,0,2,-1,3,-1,0,1,0,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3767,0,2,25,0,0,4,0,0,4,6,4,-1,3,-1,4,1,-5,5,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3768,0,2,25,0,0,3,0,0,0,1,3,-1,4,-1,0,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3769,0,3,43,0,0,1,0,0,2,12,1,-1,1,-1,2,0,-12,4,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,1
3770,0,2,46,1,0,6,0,0,2,1,6,0,1,-1,2,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3771,0,2,23,-1,0,2,0,0,2,1,2,-1,3,-1,2,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3772,0,3,24,-1,0,8,0,0,8,0,8,1,4,-1,8,1,0,-1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3773,0,3,26,0,0,6,0,0,4,1,6,0,6,0,4,1,0,-1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3774,1,2,49,1,0,1,0,0,2,0,1,-1,1,-1,2,0,0,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3775,0,3,20,-1,0,2,0,0,0,1,2,-1,5,0,0,0,-1,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,1
3776,0,3,32,0,0,1,0,0,1,27,1,-1,1,-1,1,1,-27,0,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3777,0,0,22,-1,0,10,0,0,11,1,10,1,8,1,11,1,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3778,0,0,30,0,0,7,0,0,1,0,7,0,4,-1,1,0,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3779,1,2,59,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3780,0,2,37,0,0,1,0,0,2,2,1,-1,1,-1,2,0,-2,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3781,0,2,38,0,0,1,0,0,0,0,1,-1,1,-1,0,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3782,0,2,51,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3783,1,2,19,-1,0,10,0,0,2,2,10,1,7,0,2,1,-2,22,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3784,0,0,29,0,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3785,1,0,58,1,0,2,0,0,4,14,2,-1,1,-1,4,1,-14,1,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,1
3786,0,0,30,0,0,8,0,0,8,1,8,1,3,-1,8,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3787,0,0,31,0,0,8,0,0,0,1,8,1,8,1,0,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3788,0,3,23,-1,0,6,0,0,2,19,6,0,4,-1,2,0,-19,19,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,1
3789,0,0,27,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3790,0,2,53,1,0,1,0,0,2,2,1,-1,1,-1,2,1,-2,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3791,0,2,47,1,0,5,0,0,2,0,5,0,1,-1,2,1,0,2,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3792,0,0,57,1,0,7,0,0,20,0,7,0,2,-1,20,1,0,33,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3793,0,2,40,0,0,2,0,0,1,1,2,-1,1,-1,1,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3794,0,3,23,-1,0,4,0,0,0,0,4,-1,5,0,0,0,0,0,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3795,0,0,45,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3796,0,0,22,-1,0,8,0,0,0,0,8,1,5,0,0,1,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3797,0,0,24,-1,0,8,0,0,0,1,8,1,7,0,0,1,0,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3798,0,0,50,1,0,9,0,0,11,0,9,1,6,0,11,1,0,2,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3799,0,2,30,0,0,5,0,0,22,1,5,0,6,0,22,1,-1,3,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3800,0,0,21,-1,0,10,0,0,0,1,10,1,9,1,0,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3801,1,2,53,1,0,1,0,0,0,0,1,-1,1,-1,0,1,0,1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3802,1,0,37,0,0,5,0,0,0,0,5,0,3,-1,0,1,0,37,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,0
3803,0,0,20,-1,0,5,0,2,0,1,5,0,8,1,0,1,0,7,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3804,1,0,29,0,0,5,0,0,3,1,5,0,4,-1,3,1,-1,0,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,0
3805,0,0,22,-1,0,5,0,0,2,1,5,0,5,0,2,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3806,1,0,47,1,0,10,0,0,19,1,10,1,2,-1,19,1,-1,30,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,1
3807,0,5,21,-1,0,4,0,0,1,1,4,-1,6,0,1,1,-1,0,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,1
3808,0,4,27,0,0,7,0,0,3,0,7,0,4,-1,3,0,0,0,6,0.469041561,0,0,1,0,0,0,0,0,0,1,0,0,0
3809,0,5,23,-1,0,4,0,0,2,1,4,-1,6,0,2,0,-1,1,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,0
3810,0,0,27,0,0,9,0,0,4,0,9,1,7,0,4,1,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3811,0,3,28,0,0,2,0,0,0,1,2,-1,2,-1,0,1,-1,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3812,0,0,41,0,0,6,0,0,8,29,6,0,3,-1,8,1,-29,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3813,0,2,25,0,0,2,0,0,0,3,2,-1,3,-1,0,0,-2,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3814,0,0,57,1,0,6,0,0,11,1,6,0,5,0,11,1,-1,140,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3815,0,0,63,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3816,0,2,28,0,0,6,0,0,2,1,6,0,6,0,2,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3817,0,5,29,0,0,7,0,0,3,0,7,0,5,0,3,0,0,0,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,0
3818,0,0,35,0,0,6,0,0,7,1,6,0,2,-1,7,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3819,0,0,29,0,0,10,1,0,16,1,10,1,7,0,16,1,-1,17,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3820,0,0,35,0,0,8,0,0,13,1,8,1,7,0,13,1,-1,5,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3821,0,2,26,0,0,4,0,0,5,1,4,-1,3,-1,5,1,-1,35,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3822,0,0,28,0,0,4,0,0,1,2,4,-1,5,0,1,1,-1,5,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3823,0,0,20,-1,0,7,0,1,1,2,7,0,7,0,1,0,-2,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3824,0,2,48,1,0,2,0,0,1,0,2,-1,1,-1,1,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3825,0,0,24,-1,0,5,1,0,5,1,5,0,4,-1,5,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3826,0,2,26,0,0,4,0,0,0,0,4,-1,3,-1,0,1,0,-1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3827,0,2,46,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3828,1,2,21,-1,0,5,0,0,0,1,5,0,7,0,0,0,-1,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3829,0,0,30,0,0,4,0,0,5,1,4,-1,3,-1,5,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3830,1,2,22,-1,0,6,0,0,1,23,6,0,7,0,1,1,-23,1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3831,0,2,42,0,0,4,0,0,3,0,4,-1,2,-1,3,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3832,0,5,33,0,0,3,0,0,4,1,3,-1,2,-1,4,1,-1,1,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,1
3833,1,2,31,0,0,3,0,0,1,23,3,-1,3,-1,1,1,-22,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3834,1,2,42,0,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3835,0,0,22,-1,0,7,0,0,1,1,7,0,6,0,1,1,0,-1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3836,1,2,57,1,0,1,0,0,1,4,1,-1,1,-1,1,1,-4,1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3837,0,0,21,-1,0,9,0,0,2,1,9,1,6,0,2,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3838,0,0,32,0,0,10,0,0,19,1,10,1,10,1,19,1,-1,14,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3839,1,3,69,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,-1,5,0.469041561,0,0,1,0,0,0,0,1,0,0,0,0,0
3840,0,2,25,0,0,5,0,0,1,1,5,0,3,-1,1,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3841,0,0,21,-1,0,8,0,0,1,1,8,1,7,0,1,1,-1,108,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3842,1,2,26,0,0,6,0,0,0,1,6,0,6,0,0,1,-1,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3843,0,2,20,-1,0,4,0,0,0,1,4,-1,6,0,0,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3844,0,0,45,1,0,5,0,0,0,3,5,0,4,-1,0,1,-3,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3845,0,0,33,0,0,7,0,0,7,1,7,0,9,1,7,1,0,78,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3846,1,2,21,-1,0,5,1,0,0,1,5,0,5,0,0,0,-1,1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3847,0,0,54,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3848,0,0,23,-1,0,6,0,0,2,1,6,0,5,0,2,1,-1,6,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3849,0,0,29,0,0,7,0,1,10,1,7,0,5,0,10,1,-1,23,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3850,1,0,30,0,0,4,0,0,3,1,4,-1,4,-1,3,1,-1,26,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,0
3851,0,0,51,1,0,4,0,0,17,1,4,-1,1,-1,17,0,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3852,0,2,24,-1,0,6,0,0,2,27,6,0,5,0,2,1,-27,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3853,0,0,36,0,0,4,0,0,5,1,4,-1,2,-1,5,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3854,0,0,59,1,0,1,0,0,2,1,1,-1,1,-1,2,0,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3855,1,2,53,1,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3856,0,0,55,1,0,10,0,0,17,1,10,1,4,-1,17,1,-1,25,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3857,0,0,27,0,0,3,0,0,1,1,3,-1,3,-1,1,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3858,0,3,22,-1,0,3,0,0,0,1,3,-1,5,0,0,0,-1,0,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3859,0,0,47,1,0,3,0,0,4,0,3,-1,2,-1,4,1,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3860,0,2,47,1,0,3,0,0,1,1,3,-1,1,-1,1,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3861,0,0,30,0,0,10,0,0,8,1,10,1,5,0,8,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3862,0,2,44,0,0,1,0,0,3,0,1,-1,1,-1,3,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3863,0,3,47,1,0,1,0,0,0,0,1,-1,1,-1,0,0,0,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3864,0,2,49,1,0,1,0,0,0,0,1,-1,1,-1,0,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3865,0,3,40,0,0,2,0,0,0,3,2,-1,1,-1,0,0,-2,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3866,1,3,54,1,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,5,0.469041561,0,0,1,0,0,0,0,1,0,0,0,0,0
3867,0,2,25,0,0,10,0,2,4,4,10,1,7,0,4,0,-10,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3868,0,0,39,0,0,2,0,0,1,1,2,-1,1,-1,1,0,0,-1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3869,0,2,25,0,0,3,0,0,1,0,3,-1,3,-1,1,0,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3870,0,2,30,0,0,1,0,0,0,0,1,-1,2,-1,0,0,0,-1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3871,0,0,23,-1,0,2,0,0,2,1,2,-1,3,-1,2,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3872,0,0,41,0,2,9,1,0,9,1,9,1,5,0,9,0,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3873,0,0,49,1,0,2,0,0,3,0,2,-1,1,-1,3,1,0,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3874,1,2,29,0,0,10,0,0,11,3,10,1,5,0,11,1,-3,34,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3875,0,5,24,-1,0,6,0,0,5,1,6,0,5,0,5,1,-1,1,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,0
3876,0,2,31,0,0,3,0,0,2,1,3,-1,2,-1,2,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3877,1,2,30,0,0,5,0,0,0,0,5,0,2,-1,0,1,0,1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3878,1,2,37,0,0,3,0,0,1,25,3,-1,2,-1,1,0,-25,1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3879,0,2,49,1,0,6,0,0,8,0,6,0,2,-1,8,1,0,3,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3880,0,0,38,0,0,4,0,0,3,1,4,-1,1,-1,3,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3881,0,2,21,-1,0,6,0,0,1,1,6,0,6,0,1,1,-1,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3882,0,0,36,0,0,8,0,0,1,1,8,1,4,-1,1,1,-1,31,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3883,0,0,34,0,0,6,0,1,3,1,6,0,3,-1,3,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3884,0,2,21,-1,1,7,0,1,1,1,7,0,8,1,1,1,0,36,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3885,1,2,42,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3886,1,2,45,1,0,2,0,0,5,2,2,-1,2,-1,5,0,-1,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3887,0,3,23,-1,0,9,0,0,4,27,9,1,8,1,4,1,-27,27,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3888,0,2,44,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,2,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3889,1,2,44,0,0,5,0,0,1,6,5,0,2,-1,1,0,-6,4,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3890,0,2,53,1,0,1,0,0,4,1,1,-1,1,-1,4,1,0,-1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3891,0,3,21,-1,0,5,0,0,0,1,5,0,5,0,0,1,-1,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3892,0,2,23,-1,0,5,0,0,6,1,5,0,4,-1,6,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3893,0,2,26,0,0,7,0,0,0,3,7,0,3,-1,0,1,-3,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3894,0,2,49,1,0,5,0,0,12,24,5,0,1,-1,12,0,-24,21,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3895,0,0,22,-1,0,8,0,0,0,1,8,1,9,1,0,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3896,0,5,32,0,0,3,0,0,4,1,3,-1,2,-1,4,1,0,-1,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,0
3897,1,2,22,-1,0,3,0,1,1,22,3,-1,4,-1,1,0,-22,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3898,0,0,21,-1,2,10,0,1,2,1,10,1,9,1,2,1,-1,140,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3899,0,0,20,-1,0,7,0,1,0,1,7,0,6,0,0,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3900,0,0,59,1,0,4,0,0,1,1,4,-1,1,-1,1,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3901,0,0,53,1,0,6,0,0,8,1,6,0,1,-1,8,1,-1,5,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3902,0,2,36,0,0,4,0,0,6,26,4,-1,2,-1,6,1,-25,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3903,0,0,30,0,0,10,0,0,7,1,10,1,7,0,7,1,-1,602,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3904,0,2,53,1,0,1,0,0,0,0,1,-1,1,-1,0,1,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3905,1,2,28,0,0,4,0,0,0,1,4,-1,3,-1,0,1,-1,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3906,1,0,38,0,0,10,0,0,14,1,10,1,3,-1,14,1,-1,4,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,1
3907,0,0,33,0,0,1,0,0,0,4,1,-1,2,-1,0,1,-4,3,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3908,0,0,22,-1,0,7,0,0,1,1,7,0,6,0,1,1,13,43,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3909,0,0,26,0,0,4,0,0,3,0,4,-1,2,-1,3,1,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3910,0,0,52,1,0,4,0,0,15,0,4,-1,3,-1,15,0,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3911,0,2,31,0,1,6,0,0,2,1,6,0,6,0,2,0,-1,3,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3912,1,2,56,1,0,8,0,0,1,1,8,1,3,-1,1,1,-1,169,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3913,0,5,42,0,0,1,0,0,1,13,1,-1,1,-1,1,0,-13,0,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,0
3914,1,2,25,0,0,7,0,0,5,4,7,0,4,-1,5,1,-3,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3915,0,3,27,0,0,4,0,0,2,1,4,-1,3,-1,2,0,-1,0,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3916,0,0,32,0,0,2,0,0,1,1,2,-1,2,-1,1,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3917,0,2,72,1,0,1,0,0,1,23,1,-1,1,-1,1,0,-23,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3918,0,2,38,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,2,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3919,0,2,40,0,0,2,0,0,0,1,2,-1,1,-1,0,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3920,0,2,55,1,0,6,0,0,13,1,6,0,7,0,13,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3921,1,3,23,-1,0,6,0,0,0,3,6,0,5,0,0,1,-2,1,5,0.469041561,0,0,1,0,0,0,0,1,0,0,0,0,1
3922,0,0,27,0,0,5,0,0,6,1,5,0,4,-1,6,1,-1,10,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3923,0,0,32,0,0,8,0,0,12,1,8,1,6,0,12,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
3924,0,1,24,-1,0,2,0,0,0,1,2,-1,3,-1,0,0,0,0,6,0.469041561,0,0,1,0,0,0,0,0,0,0,1,0,0
3925,0,3,59,1,0,1,0,0,0,2,1,-1,1,-1,0,0,-2,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3926,1,0,29,0,0,8,0,0,11,1,8,1,5,0,11,1,-1,0,1,0.469041561,0,0,1,0,0,0,1,0,0,0,0,0,0
3927,0,0,26,0,0,9,1,3,14,1,9,1,8,1,14,1,0,-1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3928,0,5,29,0,0,1,0,0,0,1,1,-1,2,-1,0,1,-1,1,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,0
3929,0,0,28,0,0,4,0,0,0,1,4,-1,3,-1,0,0,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3930,0,2,42,0,0,5,0,0,2,1,5,0,3,-1,2,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3931,0,3,48,1,0,1,0,0,1,1,1,-1,1,-1,1,0,0,1,4,0.469041561,0,0,1,0,0,1,0,1,0,0,0,0,0
3932,0,2,43,0,0,7,0,0,11,227,7,0,4,-1,11,1,16,76,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
3933,0,0,30,0,0,10,0,0,9,0,10,1,7,0,9,1,0,50,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3934,0,2,29,0,0,3,0,0,1,22,3,-1,2,-1,1,1,-22,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
3935,0,0,54,1,0,1,0,0,8,1,1,-1,1,-1,8,1,0,-1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
3936,1,2,20,-1,0,4,0,0,0,0,4,-1,6,0,0,1,0,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
