id,race,sex,score,true_label,predicted_label,true-pred,predicted-race,predicted-sex
7735,2,1,-1.402927637,0,0,0,0,0
6637,2,1,-1.262416601,0,0,0,0,0
1543,0,0,1.565304279,1,1,0,3,0
8548,0,0,2.023366213,1,1,0,3,1
6572,2,0,-0.549167931,0,0,0,0,0
8791,2,1,-0.188914254,0,0,0,0,0
1173,0,0,0.356331021,1,1,0,0,0
1921,0,1,1.548355818,1,1,0,3,0
8428,2,1,0.460948855,1,1,0,0,0
6292,0,0,-1.041674256,0,0,0,0,0
7419,0,0,0.436763316,0,1,-1,0,0
1873,2,1,-0.907422125,0,0,0,0,0
2790,2,0,-0.888231456,0,0,0,0,0
3578,1,0,-1.257430553,1,0,1,0,0
8858,0,0,0.268495888,0,1,-1,0,0
7741,0,0,0.313473135,1,1,0,0,0
487,2,0,2.112565279,1,1,0,3,1
10494,0,1,0.134413451,1,1,0,0,0
10920,2,0,0.409134507,0,1,-1,0,0
2474,0,0,0.297073483,1,1,0,0,0
8756,0,0,1.418736339,1,1,0,3,0
8501,0,0,1.740636587,1,1,0,3,0
8436,5,0,0.201703802,1,1,0,0,0
6863,0,0,-0.715167463,0,0,0,0,0
236,1,0,-1.724546909,0,0,0,0,0
4316,0,0,0.208041832,1,1,0,0,0
10757,0,0,-0.066444695,1,0,1,0,0
5463,0,0,0.02941104,1,1,0,0,0
1388,2,1,-1.673958421,1,0,1,0,0
8596,0,0,-0.481341243,1,0,1,0,0
803,0,0,-0.388352901,0,0,0,0,0
4731,0,0,0.020748969,1,1,0,0,0
1356,1,1,-1.793100119,0,0,0,0,0
1077,0,0,-0.224985868,1,0,1,0,0
10525,0,0,-0.432015926,1,0,1,0,0
2404,0,0,0.789237797,0,1,-1,0,0
8059,2,0,-0.252084136,0,0,0,0,0
7874,2,0,-0.703674436,1,0,1,0,0
1271,0,1,-0.667979419,1,0,1,0,0
1111,0,0,-0.353289455,0,0,0,0,0
7603,5,0,-1.705311418,0,0,0,0,0
3641,2,0,0.093170375,0,1,-1,0,0
10884,2,0,1.439528346,0,1,-1,3,0
7149,2,0,-0.22461465,0,0,0,0,0
9334,0,0,-0.391846895,1,0,1,0,0
8657,2,0,0.003762142,1,1,0,0,0
3758,0,0,-0.832347274,0,0,0,0,0
2698,2,1,-1.772901058,1,0,1,0,0
9588,2,0,-1.492753029,0,0,0,0,0
1411,1,1,-2.050208092,0,0,0,0,0
10659,0,0,1.971711159,1,1,0,3,0
6117,0,0,1.081342697,1,1,0,0,0
4390,2,0,-1.85593605,0,0,0,0,0
9817,0,0,-0.181702211,1,0,1,0,0
5658,0,0,0.164595976,1,1,0,0,0
8494,2,1,-1.083899498,0,0,0,0,0
4182,2,0,-0.223058134,0,0,0,0,0
4928,5,0,-0.558875024,0,0,0,0,0
1438,2,1,-0.071979612,0,0,0,0,0
7033,0,0,0.50676769,0,1,-1,0,0
2317,0,0,0.367441505,1,1,0,0,0
4292,5,1,-0.317632943,0,0,0,0,0
4068,2,1,-1.708082795,0,0,0,0,0
3181,2,0,0.360286474,1,1,0,0,0
7479,2,0,0.618601143,0,1,-1,0,0
9750,0,0,-0.399060905,0,0,0,0,0
9439,0,0,-0.132100433,1,0,1,0,0
3896,1,0,0.727600515,1,1,0,0,0
10383,0,0,1.273883462,1,1,0,2,0
434,0,0,0.091143802,1,1,0,0,0
10806,0,0,0.661183417,1,1,0,0,0
788,5,0,-0.962808192,0,0,0,0,0
1305,0,0,0.770890892,0,1,-1,0,0
139,5,0,0.386591494,1,1,0,0,0
3563,0,0,0.977279305,1,1,0,0,0
2193,2,1,-0.330132693,1,0,1,0,0
7275,2,1,-1.239497662,0,0,0,0,0
1925,5,0,-1.395914435,0,0,0,0,0
9628,0,1,0.49783507,1,1,0,0,0
3227,2,0,-0.111254588,1,0,1,0,0
6957,0,0,0.579888046,1,1,0,0,0
5763,1,0,-1.066028833,0,0,0,0,0
9323,2,0,0.904425323,1,1,0,0,0
1051,0,0,-0.842358887,1,0,1,0,0
7340,2,1,-0.830313921,1,0,1,0,0
4031,0,0,-1.313756704,0,0,0,0,0
238,0,1,0.219661385,1,1,0,0,0
8048,2,0,-0.62032938,0,0,0,0,0
8023,0,0,-0.22544241,0,0,0,0,0
1452,2,1,-0.29434818,1,0,1,0,0
3865,0,0,0.854225576,0,1,-1,0,0
2190,1,0,-0.658839107,0,0,0,0,0
5251,2,0,-0.329391629,0,0,0,0,0
1136,0,0,0.528035343,1,1,0,0,0
8651,0,0,0.535478294,1,1,0,0,0
9785,2,0,-1.360774755,0,0,0,0,0
3858,0,1,-0.456980228,1,0,1,0,0
7064,0,0,0.116641223,1,1,0,0,0
95,0,0,1.105566263,1,1,0,0,0
7020,2,0,-0.921389639,1,0,1,0,0
1303,0,0,-0.383100241,1,0,1,0,0
2808,0,0,-0.749644756,0,0,0,0,0
2688,0,0,-0.916143,1,0,1,0,0
5243,0,0,0.635169625,1,1,0,0,0
10252,0,0,-0.156886265,0,0,0,0,0
999,2,0,-1.137388706,1,0,1,0,0
8094,2,0,-1.738848925,0,0,0,0,0
2070,0,0,0.174531981,0,1,-1,0,0
7154,2,0,-1.631953955,0,0,0,0,0
8505,0,0,1.146863818,1,1,0,0,0
8834,0,0,1.142360687,1,1,0,0,0
10300,2,0,-1.653780937,0,0,0,0,0
1913,0,0,-0.214117512,0,0,0,0,0
1645,0,1,-0.376517206,1,0,1,0,0
2457,5,0,-1.248579025,0,0,0,0,0
4463,2,1,-0.780909181,1,0,1,0,0
5148,2,0,-0.707814634,1,0,1,0,0
9030,1,0,-0.137908861,0,0,0,0,0
9186,0,0,0.905856788,0,1,-1,0,0
5817,2,0,-0.052333206,1,0,1,0,0
7540,0,0,0.565183163,1,1,0,0,0
4611,0,0,-0.958634913,0,0,0,0,0
1276,0,0,0.373108834,1,1,0,0,0
7466,2,0,-0.834895849,0,0,0,0,0
3809,2,0,0.524543107,1,1,0,0,0
7710,2,0,0.765223861,1,1,0,0,0
624,0,1,-0.389478296,0,0,0,0,0
10212,0,0,-0.985836446,0,0,0,0,0
7894,0,0,0.797883093,0,1,-1,0,0
8733,0,0,-0.682180822,0,0,0,0,0
6884,2,0,0.595643401,0,1,-1,0,0
10279,0,1,-1.266067266,0,0,0,0,0
2719,0,0,-0.266762018,1,0,1,0,0
9846,2,0,-0.604318082,1,0,1,0,0
2221,2,0,-1.414511442,1,0,1,0,0
8326,2,0,1.13868165,1,1,0,0,0
9557,0,1,-0.460059673,0,0,0,0,0
806,2,0,-0.701156676,0,0,0,0,0
7150,0,1,-0.122076049,1,0,1,0,0
1377,0,0,0.255921066,1,1,0,0,0
8425,0,0,0.542832255,1,1,0,0,0
9216,2,0,-1.816197753,0,0,0,0,0
10209,2,0,-0.269913107,0,0,0,0,0
4085,2,0,-1.286578178,0,0,0,0,0
6800,0,0,-0.159240887,0,0,0,0,0
2969,2,0,-1.539468288,1,0,1,0,0
2222,0,0,-1.39635396,0,0,0,0,0
7237,2,0,-0.467058599,0,0,0,0,0
1971,0,0,-0.508468568,0,0,0,0,0
1008,2,0,-1.599457026,0,0,0,0,0
8630,0,0,1.225107431,1,1,0,0,0
4211,5,0,-1.675030947,0,0,0,0,0
625,0,1,-1.564904928,1,0,1,0,0
1261,0,0,-0.737054765,0,0,0,0,0
6498,2,1,-0.618949056,0,0,0,0,0
246,2,0,-1.258611441,0,0,0,0,0
574,2,0,-0.377197862,0,0,0,0,0
7606,2,0,1.155005097,1,1,0,0,0
3881,0,0,0.669160247,1,1,0,0,0
8558,0,0,-0.597994983,1,0,1,0,0
9904,0,0,1.136951804,1,1,0,0,0
10058,0,0,0.283091545,0,1,-1,0,0
3,0,0,-1.055872679,1,0,1,0,0
4912,1,0,0.858606994,0,1,-1,0,0
6082,0,0,1.357188582,1,1,0,3,0
6392,0,0,-0.183023855,1,0,1,0,0
7908,0,0,1.463112473,1,1,0,3,0
7110,2,0,-0.213751331,0,0,0,0,0
6210,0,0,1.199226379,1,1,0,0,0
558,0,0,-0.11994876,1,0,1,0,0
505,0,0,-1.20524168,0,0,0,0,0
3759,0,1,1.259457827,0,1,-1,2,0
5416,0,0,-0.343824416,0,0,0,0,0
8050,2,1,-1.01804018,0,0,0,0,0
2411,0,1,-0.620841205,0,0,0,0,0
6950,2,0,-0.116282418,0,0,0,0,0
10596,5,0,0.152686521,0,1,-1,0,0
10299,0,0,-0.546066821,0,0,0,0,0
218,2,1,-0.665205419,0,0,0,0,0
9979,2,1,-1.121165514,0,0,0,0,0
5198,2,0,-0.544457972,0,0,0,0,0
1237,0,0,-0.507092416,0,0,0,0,0
5929,2,0,-0.619668663,1,0,1,0,0
3460,0,0,0.416987151,1,1,0,0,0
9989,0,0,1.202983618,1,1,0,0,0
715,2,0,0.182071805,1,1,0,0,0
3594,0,0,-0.807404101,1,0,1,0,0
7025,0,1,-1.529388666,1,0,1,0,0
5324,2,0,-1.67743206,1,0,1,0,0
8210,0,1,-0.978144407,0,0,0,0,0
3666,0,1,-1.56023407,0,0,0,0,0
1024,0,0,-1.015289068,0,0,0,0,0
6548,0,0,0.103562951,1,1,0,0,0
2918,1,1,-0.061559506,1,0,1,0,0
1103,0,0,0.391306192,0,1,-1,0,0
9225,0,0,0.789141774,1,1,0,0,0
5684,0,0,-0.392339498,0,0,0,0,0
884,2,0,-1.848843694,1,0,1,0,0
6005,2,0,0.978731811,0,1,-1,0,0
280,2,1,-0.365052372,1,0,1,0,0
6645,0,1,-1.402493358,0,0,0,0,0
28,2,1,-0.643687129,0,0,0,0,0
5167,2,0,1.269126654,0,1,-1,2,0
3624,0,0,0.360911101,1,1,0,0,0
2638,2,0,-0.504544437,0,0,0,0,0
10195,5,0,-0.900830865,0,0,0,0,0
10860,0,0,-0.10286206,0,0,0,0,0
169,2,0,-0.191072211,1,0,1,0,0
8712,2,1,-0.18397525,0,0,0,0,0
5431,2,1,-1.087493896,1,0,1,0,0
6027,0,0,0.327989757,1,1,0,0,0
8146,0,0,0.366093725,0,1,-1,0,0
6755,0,1,-0.508559525,1,0,1,0,0
6703,0,0,-0.465219259,0,0,0,0,0
7302,0,0,1.712317824,1,1,0,3,0
1072,0,0,-1.146568775,0,0,0,0,0
6481,0,1,-0.628888547,0,0,0,0,0
10399,2,0,-0.062367041,0,0,0,0,0
6611,0,0,-1.226496935,0,0,0,0,0
3112,0,0,-0.121778235,0,0,0,0,0
5134,2,0,1.718300104,1,1,0,3,0
4401,0,0,-1.1043396,0,0,0,0,0
4879,0,0,-0.369092971,1,0,1,0,0
5505,0,0,-1.330823183,0,0,0,0,0
6689,2,0,-1.452088594,0,0,0,0,0
8415,2,0,0.546034276,0,1,-1,0,0
6715,0,1,-0.654102027,0,0,0,0,0
3345,2,1,-0.88732475,0,0,0,0,0
8535,0,0,-0.878114939,1,0,1,0,0
847,0,0,0.116016954,0,1,-1,0,0
7971,2,0,0.306131423,1,1,0,0,0
8240,0,1,-1.291339159,0,0,0,0,0
4100,2,0,0.930631876,1,1,0,0,0
293,0,0,-0.65603739,1,0,1,0,0
3999,0,0,-1.119417191,0,0,0,0,0
9875,0,0,-0.656054795,1,0,1,0,0
4444,2,1,0.4765912,0,1,-1,0,0
9277,0,1,-0.942787945,0,0,0,0,0
5377,0,0,-0.577987552,0,0,0,0,0
5442,0,0,2.272143126,1,1,0,3,1
9748,0,0,0.860925078,1,1,0,0,0
10277,0,0,1.247996092,0,1,-1,2,0
3178,2,0,1.138493776,1,1,0,0,0
9729,0,1,-0.77451086,1,0,1,0,0
7736,0,0,-0.55278343,0,0,0,0,0
8813,0,0,-0.673807204,1,0,1,0,0
6904,0,1,-0.501597643,0,0,0,0,0
9060,2,0,0.15264982,0,1,-1,0,0
10801,0,0,0.276153833,1,1,0,0,0
289,0,0,1.27980721,1,1,0,2,0
7103,5,0,0.557460964,0,1,-1,0,0
2772,0,0,0.881109416,1,1,0,0,0
1741,0,0,0.548570335,1,1,0,0,0
2874,0,0,-0.833245218,1,0,1,0,0
5886,2,0,-1.673977613,0,0,0,0,0
4510,2,0,-1.537760377,0,0,0,0,0
8450,2,0,-0.595046163,1,0,1,0,0
5487,0,0,-0.764338076,0,0,0,0,0
5279,5,0,-0.321478873,1,0,1,0,0
5052,2,0,-0.910724699,0,0,0,0,0
1951,0,0,-0.248306975,0,0,0,0,0
10066,0,0,-0.170279771,0,0,0,0,0
5638,1,0,-1.164709449,0,0,0,0,0
6831,2,1,0.933585048,1,1,0,0,0
